Customer_ID,Previous_Season,Renewal_Season,Renewal,Renewal_or_Non-renewal_Date,Average_Price_Paid_Per_Seat_Previous_Season,Total_Seats_Previous_Season,Team_Win_Pct_Previous_Season,Games_Attended_Previous_Season,Games_Missed_Previous_Season,Total_Games_Previous_Season,Non-Game_Events_Attended_Previous_Season,Phone_Calls_Made_to_Customer_Last_90_Days_Before_Renewal_Date,Live_Phone_Conversations_With_Customer_Last_90_Days_Before_Renewal_Date,Emails_Sent_Last_90_Days_Before_Renewal_Date,Section_Previous_Season
408137,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,10,7,17,1,19,3,11,General_Admission
408174,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,16,1,17,2,27,3,26,General_Admission
408912,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,280.8,1,0.49,3,14,17,3,15,1,0,Reserved_Seats
409987,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,2,0.49,4,13,17,0,7,2,0,General_Admission
409992,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,205.92,4,0.49,10,7,17,4,26,7,18,Reserved_Seats
410084,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,15,2,17,4,16,1,16,Reserved_Seats
410220,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,29-Dec-14,220.32,2,0.49,17,0,17,4,24,9,3,General_Admission
410290,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,2,0.49,17,0,17,0,52,1,22,Reserved_Seats
410563,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,13,4,17,0,17,1,18,Reserved_Seats
410837,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,12,5,17,1,30,0,21,General_Admission
410880,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,23-Sep-14,233.28,1,0.49,2,15,17,0,14,1,5,General_Admission
411698,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,301.92,1,0.49,10,7,17,0,35,4,0,General_Admission
411700,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,7,10,17,9,25,3,23,General_Admission
411814,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,16,1,17,0,2,0,2,Reserved_Seats
411855,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,18-Dec-14,157.488,2,0.49,17,0,17,0,23,7,8,General_Admission
412132,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,13,4,17,0,33,3,22,General_Admission
412256,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,864,4,0.49,2,15,17,0,7,1,0,Club_Level
413603,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,330.24,3,0.49,13,4,17,0,17,3,14,Reserved_Seats
413685,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,22-Dec-14,220.32,1,0.49,12,5,17,0,19,3,3,General_Admission
413867,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,269.28,4,0.49,7,10,17,8,9,1,2,Reserved_Seats
413933,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,4,0.49,5,12,17,3,10,0,0,Reserved_Seats
414135,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,16,1,17,0,0,0,0,Reserved_Seats
414240,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,4,0.49,7,10,17,0,40,9,20,Reserved_Seats
414257,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,4,0.49,2,15,17,0,2,1,0,General_Admission
414269,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,12,5,17,2,20,3,17,Reserved_Seats
414289,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.6,1,0.49,14,3,17,0,3,0,2,Reserved_Seats
414966,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,123.12,2,0.49,15,2,17,0,38,1,25,General_Admission
415224,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,9,8,17,0,25,4,21,General_Admission
415280,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,437.76,2,0.49,14,3,17,2,36,6,24,Reserved_Seats
415280,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,8,9,17,0,24,1,0,Reserved_Seats
415301,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,21-Oct-14,350.88,4,0.49,14,3,17,0,18,4,9,Reserved_Seats
415664,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,465.12,2,0.49,4,13,17,0,93,0,0,Reserved_Seats
415980,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,9,8,17,0,27,3,19,General_Admission
416152,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,17,0,17,0,2,0,2,Reserved_Seats
416545,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,13,4,17,4,20,5,18,Reserved_Seats
416646,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,16,1,17,0,16,4,15,Reserved_Seats
417591,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,11-Aug-14,960,3,0.49,11,6,17,0,32,6,12,Platinum_Club
417720,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,13,4,17,2,30,2,20,General_Admission
417952,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Nov-14,269.28,2,0.49,16,1,17,4,18,5,9,Reserved_Seats
418219,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,233.28,2,0.49,1,16,17,0,28,4,10,General_Admission
418523,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,5,0.49,15,2,17,0,25,1,19,Reserved_Seats
419114,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,381.6,34,0.49,17,0,17,0,8,0,9,Reserved_Seats
419255,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,207.36,2,0.49,9,8,17,0,26,5,24,General_Admission
419364,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,7,0.49,8,9,17,6,19,3,20,Reserved_Seats
419380,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,492.48,3,0.49,1,16,17,0,3,0,0,Reserved_Seats
419760,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,1,16,17,0,26,2,21,Reserved_Seats
420010,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,1020,2,0.49,13,4,17,0,29,3,28,Platinum_Club
420121,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,816,5,0.49,7,10,17,0,11,0,13,Platinum_Club
420276,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,350.88,1,0.49,8,9,17,0,1,0,0,Reserved_Seats
420382,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,3,0.49,11,6,17,0,24,3,0,Reserved_Seats
420942,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,14,3,17,1,24,3,18,General_Admission
421248,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,10,7,17,0,20,5,14,Reserved_Seats
421479,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,8,9,17,11,15,2,14,Reserved_Seats
421983,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,17,0,17,4,20,2,0,Reserved_Seats
422021,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,4,13,17,0,0,0,0,General_Admission
422644,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,9,8,17,0,21,3,17,Reserved_Seats
422707,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,3,0.49,15,2,17,2,17,4,19,Reserved_Seats
422778,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,15,2,17,0,23,2,17,General_Admission
422833,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,1,0.49,13,4,17,2,23,4,20,Reserved_Seats
422998,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,7-Jan-14,220.32,2,0.49,10,7,17,0,20,6,3,General_Admission
423029,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,2,0.49,17,0,17,3,8,0,0,Reserved_Seats
423748,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,13,4,17,0,22,0,0,General_Admission
424037,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,12,5,17,2,14,2,17,Reserved_Seats
424167,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,232.96,3,0.49,12,5,17,0,27,11,8,Reserved_Seats
424257,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,15,2,17,1,24,3,25,General_Admission
424407,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,8,9,17,0,1,1,0,Reserved_Seats
425207,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,1142.4,4,0.49,13,4,17,0,0,0,0,Platinum_Club
425368,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,342.24,8,0.49,7,10,17,4,34,13,21,Reserved_Seats
425593,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,207.36,1,0.49,11,6,17,0,17,0,12,General_Admission
425601,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,775.2,4,0.49,16,1,17,12,15,5,11,Club_Level
425672,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,10,7,17,4,0,0,0,Reserved_Seats
426584,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,15,2,17,4,15,1,13,Reserved_Seats
426848,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,15,2,17,2,26,3,25,Reserved_Seats
427425,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,4,13,17,0,30,2,23,General_Admission
427638,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,15,2,17,6,18,4,18,Reserved_Seats
428049,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,388.824,40,0.49,17,0,17,1223,0,0,0,Reserved_Seats
428069,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,4,0.49,15,2,17,4,21,2,17,Reserved_Seats
428097,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,5-Nov-14,440.96,12,0.49,12,5,17,2,45,12,15,Reserved_Seats
429018,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,5,0.49,14,3,17,0,0,0,0,Reserved_Seats
429436,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,268.8,2,0.49,13,4,17,0,17,3,12,Reserved_Seats
429593,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,15,2,17,0,2,0,2,Reserved_Seats
429598,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,13,4,17,0,0,0,0,Reserved_Seats
429837,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,22-Dec-14,220.32,2,0.49,14,3,17,0,0,0,0,General_Admission
430122,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.6,1,0.49,12,5,17,1,43,7,25,Reserved_Seats
430357,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.6,2,0.49,16,1,17,2,0,0,10,Reserved_Seats
430699,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,11,6,17,0,25,3,22,Reserved_Seats
431033,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,445.2,8,0.49,15,2,17,2,27,4,24,Reserved_Seats
431089,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,12,5,17,0,2,0,1,Reserved_Seats
431319,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,21-Dec-14,220.32,2,0.49,4,13,17,0,11,3,5,General_Admission
431681,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,285.6,2,0.49,12,5,17,0,9,0,0,Reserved_Seats
431681,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,17,0,17,0,42,1,0,General_Admission
431806,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,375.36,2,0.49,11,6,17,0,6,2,1,Reserved_Seats
432102,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,268.8,2,0.49,1,16,17,0,69,0,0,Reserved_Seats
432194,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,16,1,17,0,21,2,17,Reserved_Seats
432431,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,10,7,17,0,2,0,1,Reserved_Seats
432827,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,268.8,5,0.49,3,14,17,0,11,1,2,Reserved_Seats
432851,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,5,0.49,16,1,17,0,0,0,0,Reserved_Seats
433102,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,17,0,17,0,2,0,2,Reserved_Seats
433426,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,226.8,6,0.49,8,9,17,0,28,4,18,General_Admission
433441,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,11-Nov-14,253.44,3,0.49,13,4,17,3,20,5,0,Reserved_Seats
433686,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,1,0.49,14,3,17,0,10,4,2,Reserved_Seats
433708,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,4,0.49,17,0,17,0,26,1,19,Reserved_Seats
433909,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,16,1,17,1,33,1,24,General_Admission
434116,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,16,1,17,0,2,2,0,Reserved_Seats
434130,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,350.88,2,0.49,3,14,17,0,37,0,1,Reserved_Seats
434146,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,258.56,3,0.49,15,2,17,0,19,2,18,Reserved_Seats
434190,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,13,4,17,3,14,3,0,Reserved_Seats
434224,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,4,13,17,0,1,0,0,Reserved_Seats
434592,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,424.32,1,0.49,8,9,17,0,3,1,1,Reserved_Seats
434673,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,469.0285715,7,0.49,10,7,17,0,29,8,22,Reserved_Seats
434881,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,330.24,4,0.49,14,3,17,2,0,0,0,Reserved_Seats
435116,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,331.2,4,0.49,11,6,17,8,28,11,20,Reserved_Seats
435418,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,16,1,17,10,24,3,23,Reserved_Seats
435545,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,816,2,0.49,17,0,17,0,17,3,1,Club_Level
435554,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,2,0.49,15,2,17,0,6,2,1,Reserved_Seats
435603,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,13,4,17,0,0,0,0,Reserved_Seats
435754,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,9,8,17,4,19,2,20,Reserved_Seats
436307,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,194.4,1,0.49,11,6,17,0,0,0,0,General_Admission
436473,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,2,0.49,14,3,17,0,6,1,9,Reserved_Seats
436645,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,7-Mar-14,220.32,1,0.49,9,8,17,0,16,1,1,General_Admission
436649,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,7-Jan-14,253.44,3,0.49,13,4,17,0,0,0,0,Reserved_Seats
436664,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,14,3,17,0,18,2,18,Reserved_Seats
436857,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,12,5,17,2,24,2,27,Reserved_Seats
437558,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,13,4,17,0,12,0,0,Reserved_Seats
437569,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,2,0.49,12,5,17,0,1,1,0,Reserved_Seats
437780,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,816,2,0.49,5,12,17,0,0,0,0,Club_Level
437783,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,4,13,17,0,0,0,0,Reserved_Seats
438112,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,11,6,17,8,22,6,20,Reserved_Seats
438146,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,445.2,4,0.49,5,12,17,2,38,0,1,Reserved_Seats
438320,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,24-Sep-14,207.36,2,0.49,15,2,17,2,21,7,6,General_Admission
438463,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,194.4,4,0.49,13,4,17,4,6,2,1,General_Admission
438472,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,6,0.49,13,4,17,0,0,0,0,Reserved_Seats
438749,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,17,0,17,0,24,4,24,General_Admission
438855,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,269.28,2,0.49,15,2,17,4,24,0,11,Reserved_Seats
438982,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,14,3,17,0,0,0,0,Reserved_Seats
439521,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,30-Dec-14,220.32,1,0.49,1,16,17,0,38,0,11,General_Admission
439778,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,375.36,3,0.49,16,1,17,7,0,0,0,Reserved_Seats
440209,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,15,2,17,2,17,2,15,General_Admission
440933,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,12,5,17,0,17,0,0,General_Admission
441249,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,8,9,17,0,26,2,21,Reserved_Seats
441282,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,17,0,17,8,21,4,20,General_Admission
441287,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,10-Dec-14,350.88,3,0.49,12,5,17,3,4,2,7,Reserved_Seats
441523,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,16,1,17,4,20,0,16,Reserved_Seats
441630,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,1,0.49,12,5,17,0,16,2,15,Reserved_Seats
441684,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,16,1,17,1,32,1,21,General_Admission
441689,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,293.568,4,0.49,9,8,17,0,33,0,0,Reserved_Seats
441730,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.6,4,0.49,11,6,17,0,40,10,21,Reserved_Seats
441771,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,17,0,17,0,13,1,17,Reserved_Seats
441899,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,4,0.49,10,7,17,0,12,3,12,Reserved_Seats
442020,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,10,7,17,0,24,3,18,General_Admission
442288,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,5,12,17,0,19,4,17,Reserved_Seats
442415,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,465.12,2,0.49,4,13,17,5,5,0,1,Reserved_Seats
442884,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,350.88,2,0.49,14,3,17,0,24,0,1,Reserved_Seats
442998,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,7,10,17,4,28,6,0,General_Admission
443021,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,30-Sep-14,285.6,2,0.49,13,4,17,0,22,4,11,Reserved_Seats
443360,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,1,0.49,12,5,17,2,26,0,18,Reserved_Seats
443854,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,194.4,2,0.49,10,7,17,2,36,6,30,General_Admission
443959,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,394.08,8,0.49,14,3,17,2,28,7,20,Reserved_Seats
444012,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,4,0.49,9,8,17,8,0,0,0,General_Admission
444384,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,8,9,17,0,0,0,16,Reserved_Seats
444387,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,10,7,17,2,19,1,18,Reserved_Seats
445138,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,218.4,2,0.49,8,9,17,2,47,5,16,Reserved_Seats
445282,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,7,10,17,1,7,2,0,Reserved_Seats
445363,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,301.92,1,0.49,17,0,17,1,4,0,1,General_Admission
445580,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,4,13,17,0,16,0,0,General_Admission
445960,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,6,11,17,4,32,2,18,General_Admission
446341,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,15,2,17,2,25,5,21,General_Admission
446584,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,207.36,2,0.49,4,13,17,0,14,0,0,General_Admission
446918,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,11-Nov-14,1142.4,4,0.49,6,11,17,0,23,3,15,Platinum_Club
447217,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,3,0.49,13,4,17,3,9,0,0,General_Admission
447471,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,437.76,2,0.49,14,3,17,0,11,1,7,Reserved_Seats
447820,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,381.92,12,0.49,4,13,17,0,0,0,0,Reserved_Seats
447960,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,11,6,17,0,1,0,0,Reserved_Seats
448887,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,18-Dec-14,375.36,1,0.49,15,2,17,0,0,0,0,Reserved_Seats
449710,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,29-Sep-14,287.04,2,0.49,10,7,17,0,32,5,9,Reserved_Seats
449881,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,16,1,17,0,2,0,2,Reserved_Seats
450858,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,3,0.49,15,2,17,4,17,2,20,Reserved_Seats
451686,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,7,10,17,0,17,1,0,General_Admission
451737,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,407.04,2,0.49,8,9,17,0,27,5,23,Reserved_Seats
451815,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,11,6,17,0,0,0,0,Reserved_Seats
451887,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,3,0.49,3,14,17,6,16,1,17,Reserved_Seats
451915,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,4,0.49,9,8,17,3,18,8,11,Reserved_Seats
452167,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,9,8,17,0,30,2,20,Reserved_Seats
453154,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,7,10,17,2,20,3,19,Reserved_Seats
453160,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,330.24,2,0.49,14,3,17,0,0,0,0,Reserved_Seats
453324,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,194.4,1,0.49,10,7,17,0,27,4,22,General_Admission
453546,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,361.2,4,0.49,17,0,17,1,15,3,15,Reserved_Seats
453927,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,22-Dec-14,220.32,2,0.49,13,4,17,0,16,3,3,General_Admission
