Customer_ID,Renewal_or_Non-renewal_Date,Zip_Code_Distance_From_Stadium,Tenure_As_Season_Ticket_Member
473308,7/16/2013,14.81797004,2
473308,8/3/2014,14.81797004,3
473339,11/14/2013,22.95565724,7
473339,8/3/2014,22.95565724,8
473384,3/26/2014,22.70926476,1
473454,7/16/2013,29.91608899,1
473454,9/10/2014,29.91608899,2
473712,7/16/2013,4.580049203,2
473712,8/3/2014,4.580049203,3
473717,11/20/2013,29.17976435,2
473717,8/3/2014,29.17976435,3
473782,12/31/2014,17.96124416,1
473847,7/16/2013,8.605469492,8
473847,11/9/2014,8.605469492,9
473886,8/4/2014,30.05827276,1
474015,3/26/2014,20.46984132,3
474373,3/26/2014,11.44321555,1
474467,7/16/2013,21.52074424,8
474467,8/3/2014,21.52074424,9
474935,7/16/2013,17.96124416,8
474935,8/3/2014,17.96124416,9
475072,7/16/2013,8.306478945,8
475072,8/4/2014,8.306478945,9
475520,7/16/2013,20.46984132,1
475520,8/4/2014,20.46984132,2
475662,7/16/2013,375.0523102,2
475662,8/4/2014,375.0523102,3
475728,7/16/2013,15.25073516,1
475728,8/3/2014,15.25073516,2
476291,7/16/2013,11.77745049,2
476291,8/4/2014,11.77745049,3
476421,7/16/2013,13.67847648,2
476421,8/3/2014,13.67847648,3
476911,8/4/2014,48.20073306,1
477023,7/16/2013,17.96124416,8
477023,8/3/2014,17.96124416,9
477200,8/4/2014,20.46984132,1
477210,10/1/2013,56.68447949,2
477373,7/16/2013,23.98921286,5
477373,8/3/2014,23.98921286,6
477466,10/1/2013,9.04590558,2
477705,8/4/2014,22.23534021,1
477749,3/26/2014,13.77729398,1
477766,7/25/2013,12.38848901,1
477766,3/26/2014,12.38848901,2
478002,8/3/2014,11.44321555,1
478094,9/30/2013,18.13076507,8
478094,8/4/2014,18.13076507,9
478213,8/4/2014,120.0924485,1
478486,9/28/2014,20.03357795,1
478757,12/18/2014,78.46970276,3
478779,10/1/2013,18.18165307,5
478854,10/1/2013,55.21030129,2
478854,8/3/2014,55.21030129,3
479469,10/1/2013,23.930301,6
479469,8/4/2014,23.930301,7
479530,7/16/2013,13.67847648,1
479530,3/26/2014,13.67847648,2
479701,8/26/2014,54.7420362,1
479800,7/16/2013,34.47396313,8
479800,8/3/2014,34.47396313,9
479804,8/3/2014,46.77808713,1
479913,3/26/2014,11.03848095,1
480227,7/16/2013,10.50341991,8
480227,8/3/2014,10.50341991,9
480548,7/16/2013,23.2428835,1
480548,3/26/2014,23.2428835,2
480628,10/1/2013,21.08661935,5
480628,8/3/2014,21.08661935,6
480848,7/16/2013,11.77745049,1
480848,3/26/2014,11.77745049,2
481092,7/16/2013,70.60217151,8
481092,9/11/2014,70.60217151,9
481344,10/1/2013,9.04590558,8
481344,3/26/2014,9.04590558,9
481718,10/1/2013,25.19325824,8
481718,8/3/2014,25.19325824,9
481824,7/16/2013,38.51106989,8
481824,8/3/2014,38.51106989,9
481929,9/4/2014,6.032130334,1
482163,7/16/2013,9.04590558,8
482163,8/3/2014,9.04590558,9
482425,7/16/2013,19.89427802,6
482425,8/4/2014,19.89427802,7
482444,7/25/2013,33.51615027,2
482444,3/26/2014,33.51615027,3
482712,10/1/2013,78.46970276,1
482712,3/26/2014,78.46970276,2
482716,7/16/2013,375.0523102,2
482716,8/4/2014,375.0523102,3
482755,7/16/2013,375.0523102,2
482755,8/4/2014,375.0523102,3
483236,3/26/2014,24.7410189,1
483243,7/16/2013,20.70241261,6
483243,8/3/2014,20.70241261,7
483481,3/9/2013,16.70995515,2
484112,7/16/2013,14.6576825,8
484112,8/3/2014,14.6576825,9
484342,7/16/2013,23.64243435,8
484342,11/6/2014,23.64243435,9
485012,7/16/2013,375.0523102,2
485012,8/4/2014,375.0523102,3
485522,7/16/2013,6.032130334,8
485522,8/3/2014,6.032130334,9
486416,7/16/2013,21.78412789,7
486416,8/4/2014,21.78412789,8
486905,7/16/2013,47.45532951,1
486905,11/10/2014,47.45532951,2
486986,8/3/2014,26.02374625,1
487667,7/16/2013,29.17976435,1
487914,8/4/2014,29.91608899,1
488201,3/26/2014,7.638983843,1
488653,10/1/2013,25.38022385,8
488653,8/3/2014,25.38022385,9
488878,10/1/2013,15.75395103,1
488987,7/16/2013,20.46984132,5
488987,8/4/2014,20.46984132,6
489284,7/16/2013,20.49591016,2
489284,8/3/2014,20.49591016,3
489328,7/16/2013,371.8583341,1
489328,8/4/2014,371.8583341,2
489436,7/16/2013,20.20695835,8
489436,8/3/2014,20.20695835,9
489641,8/4/2014,27.39593004,1
490178,7/16/2013,0.00017697,8
490178,8/4/2014,0.00017697,9
490350,7/16/2013,48.7191498,2
490350,8/4/2014,48.7191498,3
490359,10/14/2014,21.56989477,1
490533,11/13/2013,17.38066512,1
490533,3/26/2014,17.38066512,2
490546,2/29/2014,13.77729398,1
491041,8/4/2014,20.0917229,1
492364,3/26/2014,33.9102695,1
492364,8/4/2014,47.97971494,1
492665,8/4/2014,17.10352178,1
492904,3/26/2014,18.10579689,1
493212,7/25/2013,21.48118365,1
493332,7/16/2013,67.89732875,8
493332,8/4/2014,67.89732875,9
493340,7/16/2013,27.34767992,8
493340,8/3/2014,27.34767992,9
493401,3/26/2014,28.87592989,1
493672,8/3/2014,24.05040071,1
494174,3/26/2014,26.02374625,1
494277,7/16/2013,175.3188194,2
494277,8/3/2014,175.3188194,3
494501,8/3/2014,6.470041925,1
494554,10/1/2013,14.05660169,1
494717,7/16/2013,10.50341991,1
494717,8/3/2014,10.50341991,2
495457,8/4/2014,24.1011786,1
495677,7/16/2013,21.29641996,4
495677,8/4/2014,21.29641996,5
495730,7/16/2013,0.00017697,1
495730,3/26/2014,0.00017697,2
496054,3/26/2014,16.57936282,1
496123,7/16/2013,48.68312153,6
496123,8/3/2014,48.68312153,7
496132,7/16/2013,25.82196499,5
496132,8/4/2014,25.82196499,6
496220,8/4/2014,12.16476665,1
496244,7/16/2013,NA,8
496244,3/26/2014,NA,9
496478,7/16/2013,33.51615027,8
496478,8/4/2014,33.51615027,9
496803,7/16/2013,10.02794563,2
496803,8/4/2014,10.02794563,3
497213,7/16/2013,51.72061824,8
497213,9/10/2014,51.72061824,9
497302,10/1/2013,16.31722129,7
497302,3/26/2014,16.31722129,8
497363,8/4/2014,14.6576825,1
497705,7/16/2013,0.00017697,8
497705,8/3/2014,0.00017697,9
498147,8/3/2014,57.46730681,1
498187,7/16/2013,35.02226143,8
498187,11/3/2014,35.02226143,9
498276,7/16/2013,13.57123951,5
498276,3/26/2014,13.57123951,6
498482,7/16/2013,70.78595061,2
498482,3/26/2014,70.78595061,3
498607,7/16/2013,18.48140992,2
498607,8/3/2014,18.48140992,3
498852,10/1/2013,23.12147913,1
499069,10/1/2013,16.31722129,8
499069,3/26/2014,16.31722129,9
499163,7/16/2013,27.19458822,1
499163,8/4/2014,27.19458822,2
499226,7/16/2013,21.01050547,2
499226,8/3/2014,21.01050547,3
499941,7/16/2013,375.0523102,2
499941,8/4/2014,375.0523102,3
500104,3/26/2014,21.56989477,1
500119,7/16/2013,53.88749562,7
500119,8/3/2014,53.88749562,8
500253,9/7/2013,50.71233182,2
500253,8/3/2014,50.71233182,3
500297,8/3/2014,8.306478945,1
500327,7/16/2013,41.27348804,7
500327,8/3/2014,41.27348804,8
500362,11/3/2014,15.73557189,1
500565,7/16/2013,82.85049871,1
500565,8/4/2014,82.85049871,2
500631,8/4/2014,40.1348446,1
500848,10/1/2013,24.7410189,8
500848,8/3/2014,24.7410189,9
501137,7/16/2013,27.17007623,1
501137,8/4/2014,27.17007623,2
501220,11/18/2013,19.77579551,2
501220,3/26/2014,19.77579551,3
501312,7/16/2013,78.78543216,1
501621,11/24/2013,16.31722129,2
501621,8/4/2014,16.31722129,3
501791,3/26/2014,14.53871525,1
502218,7/16/2013,23.39332975,8
502218,8/4/2014,23.39332975,9
502367,8/3/2014,12.38848901,1
502567,10/26/2014,39.50605696,1
502570,8/4/2014,23.39332975,1
502658,7/25/2013,12.38848901,1
502658,3/26/2014,12.38848901,2
502845,7/16/2013,17.72608889,7
502907,7/16/2013,27.35781425,4
502907,8/4/2014,27.35781425,5
503098,8/3/2014,1589.90485,1
503210,7/16/2013,15.64947626,8
503210,10/19/2014,15.64947626,9
503390,7/16/2013,NA,8
503390,8/4/2014,NA,9
503555,10/1/2013,8.605469492,4
503555,8/3/2014,8.605469492,5
504143,7/16/2013,375.0523102,2
504143,8/4/2014,375.0523102,3
504196,9/28/2014,33.9102695,1
504344,7/16/2013,375.0523102,2
504344,8/4/2014,375.0523102,3
504352,8/4/2014,33.9102695,1
504358,7/25/2013,21.48118365,1
504422,7/16/2013,16.70995515,1
504422,3/26/2014,16.70995515,2
504820,3/26/2014,23.98921286,1
504918,8/3/2014,19.708638,9
505059,8/4/2014,55.26184084,1
505109,8/4/2014,19.708638,1
505164,11/19/2013,17.85122896,1
505164,8/3/2014,17.85122896,2
505337,7/16/2013,25.19325824,4
505337,11/6/2014,25.19325824,5
505417,7/16/2013,164.5977526,2
505417,8/3/2014,164.5977526,3
506060,7/16/2013,20.49591016,2
506060,8/3/2014,20.49591016,3
506108,10/1/2013,35.02226143,1
506322,7/16/2013,6.032130334,1
506322,3/26/2014,6.032130334,2
507048,7/16/2013,33.9102695,4
507048,8/4/2014,33.9102695,5
507431,7/16/2013,51.98410852,2
507431,8/4/2014,51.98410852,3
507736,7/16/2013,9.302954244,8
507736,8/4/2014,9.302954244,9
507978,7/16/2013,11.50835129,4
507978,8/4/2014,11.50835129,5
508024,3/26/2014,69.85769002,1
508239,7/16/2013,31.80107356,5
508239,8/3/2014,31.80107356,6
508266,7/16/2013,36.65261274,8
508266,8/3/2014,36.65261274,9
508491,10/1/2013,14.83371684,2
508491,8/3/2014,14.83371684,3
508646,7/25/2013,38.7518719,2
509128,8/28/2013,22.9232291,1
509128,11/10/2014,22.9232291,2
509258,10/1/2013,23.25425512,2
509506,8/4/2014,26.02374625,1
510001,7/16/2013,23.18747017,2
510001,8/4/2014,23.18747017,3
510168,2/11/2014,14.53871525,1
510408,7/16/2013,13.46804269,8
510408,8/3/2014,13.46804269,9
510479,11/19/2013,9.074084291,8
510479,8/4/2014,9.074084291,9
510492,12/22/2013,22.23534021,1
510492,3/26/2014,22.23534021,2
510696,7/16/2013,16.31722129,6
510696,8/3/2014,16.31722129,7
510824,7/16/2013,38.51106989,8
510824,8/3/2014,38.51106989,9
511719,7/16/2013,57.49071615,2
511719,9/18/2014,57.49071615,3
511774,8/3/2014,24.1011786,1
512966,12/29/2014,25.61542578,1
513041,10/16/2014,23.930301,1
513678,8/4/2014,17.96124416,1
513999,7/16/2013,7.638983843,8
513999,8/3/2014,7.638983843,9
514070,10/1/2013,55.26184084,2
514195,7/16/2013,7.638983843,2
514195,8/4/2014,7.638983843,3
514491,9/29/2014,78.46970276,5
514817,10/1/2013,14.83371684,8
514842,3/26/2014,27.34767992,1
515002,10/1/2013,17.89437434,6
515002,8/3/2014,17.89437434,7
515191,10/1/2013,7.402454471,7
515343,7/16/2013,35.59152571,8
515343,8/3/2014,35.59152571,9
515754,7/16/2013,30.85522959,8
515754,3/26/2014,30.85522959,9
515759,2/25/2013,98.06801622,2
515759,3/26/2014,98.06801622,3
515838,8/3/2014,47.18384134,1
515878,10/16/2013,15.64707712,2
515878,3/26/2014,15.64707712,3
515931,7/16/2013,38.51106989,2
515931,8/4/2014,38.51106989,3
516172,3/8/2014,27.35781425,1
516434,8/4/2014,18.79902093,9
516911,3/26/2014,50.53034837,1
516917,7/16/2013,16.07220001,8
516917,8/4/2014,16.07220001,9
516989,7/16/2013,27.38523786,7
516989,11/5/2014,27.38523786,8
517352,7/16/2013,18.48140992,1
517352,8/3/2014,18.48140992,2
517446,8/3/2014,86.66731839,1
517866,3/26/2014,19.0112019,1
518153,3/26/2014,18.13076507,1
518193,10/1/2013,13.77729398,4
518193,8/4/2014,13.77729398,5
518313,10/1/2013,22.57830851,2
518313,8/3/2014,22.57830851,3
518449,7/16/2013,6.032130334,6
518449,8/3/2014,6.032130334,7
518459,11/12/2013,20.61508503,1
518459,8/12/2014,20.61508503,2
518940,11/19/2013,14.83371684,1
518940,8/3/2014,14.83371684,2
519107,7/16/2013,20.16113514,8
519107,8/3/2014,20.16113514,9
519113,7/25/2013,55.21030129,2
519113,3/26/2014,55.21030129,3
519177,8/4/2014,18.10579689,9
519400,7/16/2013,32.76272314,8
519400,8/3/2014,32.76272314,9
519477,8/4/2014,6.032130334,3
519509,8/3/2014,29.51479232,1
519719,7/16/2013,27.17007623,8
519719,8/3/2014,27.17007623,9
520150,7/16/2013,7.638983843,8
520150,8/4/2014,7.638983843,9
520423,12/26/2013,35.20456713,1
520423,8/3/2014,35.20456713,2
520645,8/4/2014,20.70241261,1
521057,7/16/2013,33.51615027,8
521057,8/3/2014,33.51615027,9
521331,7/16/2013,15.64707712,1
521331,3/26/2014,15.64707712,2
521380,7/16/2013,27.17007623,8
521380,8/4/2014,27.17007623,9
521502,8/4/2014,78.78543216,1
521930,7/16/2013,36.65261274,8
521930,8/3/2014,36.65261274,9
521940,7/16/2013,17.80340804,5
521940,8/3/2014,17.80340804,6
522007,10/1/2013,13.10593505,8
522321,8/4/2014,88.02368811,1
522380,7/16/2013,22.05968316,2
522380,8/4/2014,22.05968316,3
522427,7/16/2013,15.64707712,8
522427,8/3/2014,15.64707712,9
522494,8/3/2014,27.19458822,1
522681,8/4/2014,27.39593004,3
523105,7/16/2013,16.55577455,8
523105,8/4/2014,16.55577455,9
523329,7/16/2013,23.12147913,7
523329,8/3/2014,23.12147913,8
523428,7/16/2013,85.95225731,2
523428,8/3/2014,85.95225731,3
523435,3/17/2013,25.19325824,8
523435,3/26/2014,25.19325824,9
523469,11/11/2014,18.10579689,1
523818,3/26/2014,29.51479232,1
523890,3/26/2014,30.61450292,3
524117,7/16/2013,16.57936282,2
524117,8/3/2014,16.57936282,3
524332,7/16/2013,16.31722129,2
524332,8/3/2014,16.31722129,3
524396,7/16/2013,16.46862019,8
524396,3/26/2014,16.46862019,9
524656,8/4/2014,3.395981776,1
524690,7/16/2013,59.64727947,2
524690,8/4/2014,59.64727947,3
524803,7/16/2013,23.18747017,2
524803,8/3/2014,23.18747017,3
525004,11/26/2014,21.43755389,1
525062,7/16/2013,16.57936282,1
525062,11/10/2014,16.57936282,2
525089,8/4/2014,15.75395103,1
525113,7/16/2013,98.16104546,7
525113,8/3/2014,98.16104546,8
525218,8/4/2014,23.2428835,1
525645,3/26/2014,21.29641996,1
525798,7/25/2013,33.51615027,1
525798,3/26/2014,33.51615027,2
525906,10/1/2013,18.82507069,8
525906,3/26/2014,18.82507069,9
525944,7/16/2013,27.35781425,8
525944,8/3/2014,27.35781425,9
526232,7/16/2013,43.05267636,8
526232,8/4/2014,43.05267636,9
526284,3/13/2013,21.58337694,7
526284,3/26/2014,21.58337694,8
526484,10/1/2013,4.580049203,8
526530,8/4/2014,25.61542578,1
526702,8/3/2014,17.85122896,1
526963,3/26/2014,25.61542578,1
527149,8/3/2014,30.85522959,1
527542,10/1/2013,27.39593004,2
527710,3/26/2014,52.19592218,8
527943,3/26/2014,25.61542578,1
528329,3/26/2014,17.89437434,1
528361,11/11/2014,30.31595245,1
528634,3/26/2014,25.38022385,1
529021,10/1/2013,26.02374625,1
529021,8/3/2014,26.02374625,2
529079,7/16/2013,33.9102695,5
529079,8/3/2014,33.9102695,6
529146,8/4/2014,26.02374625,1
529230,3/5/2013,11.44321555,1
529230,3/26/2014,11.44321555,2
529359,10/1/2013,10.50341991,1
529396,7/16/2013,27.35781425,1
529396,8/3/2014,27.35781425,2
530281,10/1/2013,43.05267636,5
530281,8/3/2014,43.05267636,6
530413,2/26/2014,9.302954244,1
531126,3/26/2014,37.85291891,1
531189,7/16/2013,375.0523102,2
531189,8/4/2014,375.0523102,3
531594,7/16/2013,12.83150898,1
531594,9/8/2014,12.83150898,2
531796,3/26/2014,15.02181066,1
531856,7/16/2013,3.395981776,1
531856,8/4/2014,3.395981776,2
531887,10/1/2013,11.03848095,7
531887,3/26/2014,11.03848095,8
532111,3/26/2014,6.032130334,1
532636,10/1/2013,15.00254292,8
532636,8/3/2014,15.00254292,9
532646,10/1/2013,23.98921286,8
532646,8/3/2014,23.98921286,9
533226,7/16/2013,49.02424998,2
533226,3/26/2014,49.02424998,3
533232,3/26/2014,15.99369386,1
533358,8/4/2014,5.728709965,1
533381,7/16/2013,10.02794563,7
533381,8/3/2014,10.02794563,8
533602,7/25/2013,38.7518719,2
533802,7/16/2013,20.35837239,3
533802,8/3/2014,20.35837239,4
533987,3/26/2014,193.9284379,1
534800,7/16/2013,65.49049067,2
534800,3/26/2014,65.49049067,3
535127,3/26/2014,18.18165307,1
535145,10/1/2013,146.982296,1
535198,8/4/2014,17.96124416,1
535320,10/1/2013,79.81395628,1
535685,8/3/2014,26.02374625,1
536533,7/16/2013,73.18957729,7
536533,8/3/2014,73.18957729,8
536557,8/4/2014,49.03004952,1
536593,7/16/2013,15.99369386,1
536593,3/26/2014,15.99369386,2
536868,7/16/2013,49.41205001,5
536868,3/26/2014,49.41205001,6
537233,7/16/2013,13.77729398,2
537233,1/27/2014,13.77729398,3
537382,7/16/2013,14.53871525,2
537382,8/3/2014,14.53871525,3
537476,7/16/2013,34.84982638,1
537476,8/4/2014,34.84982638,2
537516,8/4/2014,19.11086059,1
537531,7/16/2013,27.53737402,1
537531,11/10/2014,27.53737402,2
537674,7/16/2013,43.25207457,4
537674,8/4/2014,43.25207457,5
537742,10/1/2013,15.75395103,8
537835,7/16/2013,10.02794563,8
537835,8/3/2014,10.02794563,9
537927,8/4/2014,21.43755389,1
537935,7/16/2013,19.89427802,6
537935,8/4/2014,19.89427802,7
538229,8/3/2014,24.21081399,1
538391,10/1/2013,66.25525675,1
538391,11/10/2014,66.25525675,2
538676,7/16/2013,23.98921286,8
538676,8/3/2014,23.98921286,9
538704,11/28/2013,15.08747909,1
538704,8/3/2014,15.08747909,2
538755,7/16/2013,47.18384134,8
538755,8/3/2014,47.18384134,9
539117,8/4/2014,5.741087938,1
539411,7/16/2013,23.18747017,5
539411,8/4/2014,23.18747017,6
539518,10/1/2013,37.55623245,1
539518,8/3/2014,37.55623245,2
539665,8/4/2014,15.34099297,1
540781,7/16/2013,375.0523102,2
540781,8/4/2014,375.0523102,3
540888,8/4/2014,23.98921286,1
540907,7/16/2013,12.38848901,8
540907,8/3/2014,12.38848901,9
542226,7/16/2013,90.97138873,2
542226,8/3/2014,90.97138873,3
542716,7/16/2013,22.41824013,2
542716,8/3/2014,22.41824013,3
542972,7/16/2013,49.02424998,8
542972,8/3/2014,49.02424998,9
543195,8/4/2014,30.81685768,9
543442,11/20/2013,27.17007623,1
543442,8/3/2014,27.17007623,2
544140,8/3/2014,29.8528301,1
544514,10/1/2013,41.27348804,2
544514,8/3/2014,41.27348804,3
544600,7/25/2013,23.76625678,8
545052,7/25/2013,15.64707712,5
545052,8/4/2014,15.64707712,6
545304,3/26/2014,21.08661935,1
545415,9/30/2014,35.02226143,9
545554,7/16/2013,17.96124416,8
545554,8/4/2014,17.96124416,9
546120,7/16/2013,NA,2
546120,8/4/2014,NA,3
546217,7/25/2013,17.89437434,8
546217,8/4/2014,17.89437434,9
546887,7/16/2013,22.16910213,2
546887,8/4/2014,22.16910213,3
547224,7/16/2013,13.46804269,8
547224,8/3/2014,13.46804269,9
548049,7/16/2013,375.0523102,2
548049,8/4/2014,375.0523102,3
548400,7/16/2013,15.02181066,2
548400,11/18/2014,15.02181066,3
548403,10/1/2013,7.638983843,1
548424,8/4/2014,19.77579551,1
548561,3/9/2013,43.42148182,1
548561,3/26/2014,43.42148182,2
548716,7/16/2013,375.0523102,2
548716,8/4/2014,375.0523102,3
548897,7/16/2013,15.76282663,2
548897,8/4/2014,15.76282663,3
548925,3/26/2014,12.38848901,1
548959,8/4/2014,13.26172683,1
549150,7/16/2013,33.9102695,1
549470,11/11/2014,8.605469492,1
549522,7/16/2013,17.89437434,1
549522,3/26/2014,17.89437434,2
549587,10/1/2013,11.44321555,2
549720,7/25/2013,35.02226143,2
549720,10/16/2014,35.02226143,3
549726,7/16/2013,10.50341991,1
549726,2/11/2014,10.50341991,2
549978,7/16/2013,15.99369386,8
549978,8/3/2014,15.99369386,9
550046,10/1/2013,23.31775438,5
550046,8/4/2014,23.31775438,6
550080,7/16/2013,57.46730681,8
550080,8/3/2014,57.46730681,9
550085,7/16/2013,26.95439108,3
550085,3/26/2014,26.95439108,4
550354,7/16/2013,15.64707712,1
550354,8/4/2014,15.64707712,2
550388,7/16/2013,9.074084291,1
550388,8/3/2014,9.074084291,2
550504,7/16/2013,30.61450292,2
550504,8/4/2014,30.61450292,3
550571,8/3/2014,33.21102546,1
550887,7/25/2013,9.04590558,2
550889,8/4/2014,14.6576825,1
551046,10/1/2013,15.76282663,2
551046,8/3/2014,15.76282663,3
551068,7/16/2013,25.19325824,2
551068,8/4/2014,25.19325824,3
551481,7/16/2013,33.21102546,8
551481,8/4/2014,33.21102546,9
552322,7/16/2013,8.306478945,5
552322,3/26/2014,8.306478945,6
552892,7/16/2013,7.402454471,8
552892,8/3/2014,7.402454471,9
553014,7/16/2013,26.06443213,1
553014,3/26/2014,26.06443213,2
553722,7/16/2013,27.35781425,8
553722,8/3/2014,27.35781425,9
554686,10/1/2013,33.02230227,1
555046,7/16/2013,24.21081399,2
555046,8/4/2014,24.21081399,3
555170,7/16/2013,15.00254292,4
555170,8/3/2014,15.00254292,5
555253,7/16/2013,31.41737315,8
555253,8/3/2014,31.41737315,9
555361,11/3/2013,42.81787713,1
555361,3/26/2014,42.81787713,2
555387,10/1/2013,15.00254292,7
555387,8/3/2014,15.00254292,8
555492,8/4/2014,35.06099239,8
555534,10/1/2013,35.36348712,2
555574,7/16/2013,47.93283262,8
555574,11/5/2014,47.93283262,9
556416,7/16/2013,29.8528301,5
556416,8/4/2014,29.8528301,6
556554,10/1/2013,37.29619462,8
556554,3/26/2014,37.29619462,9
557180,7/16/2013,23.18747017,2
557180,8/3/2014,23.18747017,3
557537,3/26/2014,7.402454471,1
557542,7/16/2013,26.36386491,6
557542,8/31/2014,26.36386491,7
557741,7/16/2013,41.27348804,8
557741,8/3/2014,41.27348804,9
557792,3/26/2014,21.43755389,1
557857,10/1/2013,46.18597194,2
558011,7/16/2013,37.54021173,8
558011,8/3/2014,37.54021173,9
558227,8/3/2014,79.08952197,1
558252,7/16/2013,14.6576825,8
558252,8/3/2014,14.6576825,9
558275,7/16/2013,20.70627021,2
558275,8/4/2014,20.70627021,3
558282,7/16/2013,122.7940535,1
558282,8/3/2014,122.7940535,2
558334,8/4/2014,82.17559228,1
558349,3/26/2014,85.95225731,1
558688,8/4/2014,43.19202291,1
558708,3/26/2014,78.90069473,1
558825,8/4/2014,55.26184084,1
559146,7/16/2013,15.64707712,1
559146,3/8/2014,15.64707712,2
559230,7/16/2013,26.02374625,8
559230,8/4/2014,26.02374625,9
559255,11/12/2014,33.02230227,1
559353,11/19/2013,12.16476665,5
559353,3/26/2014,12.16476665,6
559458,7/16/2013,25.26416632,8
559458,8/3/2014,25.26416632,9
559527,7/16/2013,29.51479232,2
559527,8/3/2014,29.51479232,3
559725,9/25/2013,25.82196499,1
559725,3/26/2014,25.82196499,2
559731,11/26/2013,59.54447305,5
559731,8/3/2014,59.54447305,6
559848,8/4/2014,5.728709965,1
559866,7/16/2013,27.53737402,2
559866,8/3/2014,27.53737402,3
559884,8/3/2014,3.395981776,1
560072,7/16/2013,34.47396313,2
560072,3/26/2014,34.47396313,3
560319,8/3/2014,29.85112446,1
560844,7/16/2013,88.22549877,5
560844,8/3/2014,88.22549877,6
561061,7/25/2013,63.64387988,2
561061,3/26/2014,63.64387988,3
561110,7/16/2013,165.6004031,1
561209,7/16/2013,58.88203411,8
561209,8/3/2014,58.88203411,9
561265,7/16/2013,20.61508503,8
561265,8/3/2014,20.61508503,9
561507,9/14/2014,23.12147913,1
562248,7/16/2013,49.02424998,1
562248,8/3/2014,49.02424998,2
562565,11/13/2013,NA,1
562565,8/3/2014,NA,2
562687,7/16/2013,27.53737402,8
562852,7/16/2013,8.605469492,1
562852,8/3/2014,8.605469492,2
563306,7/16/2013,17.96124416,1
563306,8/4/2014,17.96124416,2
563397,3/26/2014,61.00762562,1
563639,9/4/2014,64.71435585,1
563660,7/16/2013,23.2389425,3
563660,8/3/2014,23.2389425,4
563991,10/1/2013,12.16476665,8
563991,8/4/2014,12.16476665,9
564364,10/1/2013,29.6022297,2
564364,8/4/2014,29.6022297,3
564418,7/25/2013,16.31722129,2
564418,3/26/2014,16.31722129,3
565045,7/16/2013,375.0523102,2
565045,8/4/2014,375.0523102,3
565252,7/25/2013,13.10593505,2
565252,3/26/2014,13.10593505,3
565337,7/16/2013,18.79902093,8
565337,8/4/2014,18.79902093,9
565588,12/9/2013,21.52074424,1
565639,3/26/2014,20.35837239,1
565656,11/19/2013,5.796056068,1
565656,10/15/2014,5.796056068,2
565780,8/3/2014,24.1011786,1
565994,3/26/2014,24.7410189,9
566361,1/13/2013,NA,1
566361,3/26/2014,NA,2
566480,7/16/2013,375.0523102,2
566480,8/4/2014,375.0523102,3
566879,7/16/2013,51.88401463,2
566879,8/3/2014,51.88401463,3
567182,8/4/2014,13.46804269,1
567258,3/26/2014,24.05040071,1
567259,7/16/2013,17.83469627,8
567259,8/4/2014,17.83469627,9
567710,7/16/2013,47.93283262,1
567710,3/26/2014,47.93283262,2
567862,8/4/2014,18.10579689,1
568189,10/1/2013,23.930301,5
568189,8/4/2014,23.930301,6
568239,10/30/2013,46.47812996,2
568239,12/28/2014,46.47812996,3
568632,3/26/2014,NA,1
568709,11/6/2014,19.23554684,1
568856,3/26/2014,9.074084291,1
569019,2/27/2013,12.7413899,2
569019,3/26/2014,12.7413899,3
569189,7/16/2013,60.37940771,6
569189,8/4/2014,60.37940771,7
569463,3/26/2014,6.032130334,1
569480,8/4/2014,11.77745049,1
569674,8/4/2014,0.00017697,1
569694,7/16/2013,19.56202665,7
569694,11/3/2014,19.56202665,8
569814,3/26/2014,23.3282914,1
569961,7/16/2013,24.7410189,8
569961,8/3/2014,24.7410189,9
569999,7/16/2013,12.16476665,8
569999,8/3/2014,12.16476665,9
570394,7/16/2013,0.00017697,2
570394,3/26/2014,0.00017697,3
570814,7/16/2013,23.64243435,8
570814,8/12/2014,23.64243435,9
570852,8/21/2013,15.08747909,7
570852,8/4/2014,15.08747909,8
571067,8/4/2014,66.87826787,1
571674,11/20/2013,67.438482,2
571674,8/3/2014,67.438482,3
571818,7/16/2013,27.714786,1
571818,8/3/2014,27.714786,2
572447,11/11/2014,NA,1
572714,10/1/2013,23.2389425,5
572714,8/4/2014,23.2389425,6
572847,7/16/2013,57.70410172,1
572847,10/16/2014,57.70410172,2
573058,8/3/2014,27.17007623,1
573186,7/16/2013,27.17007623,1
573186,8/4/2014,27.17007623,2
573724,8/3/2014,37.85291891,1
574039,3/26/2014,24.21081399,1
574091,3/26/2014,18.40830478,1
574252,7/16/2013,9.04590558,8
574252,8/3/2014,9.04590558,9
574292,8/3/2014,25.64514487,1
575215,8/4/2014,15.64947626,1
575406,8/4/2014,11.03848095,1
575753,7/16/2013,15.73557189,1
575753,8/4/2014,15.73557189,2
576200,7/16/2013,9.074084291,8
576200,8/3/2014,9.074084291,9
576509,7/16/2013,85.95225731,8
576509,8/3/2014,85.95225731,9
576637,7/16/2013,4.580049203,8
576637,8/4/2014,4.580049203,9
576794,8/3/2014,31.43649782,1
576982,3/26/2014,19.11086059,1
577059,10/1/2013,33.02230227,2
577059,8/3/2014,33.02230227,3
577176,10/1/2013,NA,6
577176,8/3/2014,NA,7
577219,3/26/2014,57.46730681,1
577326,8/4/2014,33.1722489,1
